order,id,date,time,title,url,visitCount,typedCount,transition
206,2545,5/7/2024,16:20:30,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/learn,229,49,link
207,2546,5/7/2024,16:20:29,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/lesson,117,0,link
208,2546,5/7/2024,16:17:42,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/lesson,117,0,link
209,2545,5/7/2024,16:17:37,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/learn,229,49,link
210,2548,5/7/2024,16:17:28,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/leaderboard,66,0,link
211,2549,5/7/2024,16:17:27,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/practice-hub,49,0,link
212,2545,5/7/2024,16:17:25,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/learn,229,49,link
213,21577,5/7/2024,16:17:00,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Ele%20n%C3%A3o%20se%20levanta%20tarde&op=translate,1,0,link
214,14161,5/7/2024,16:16:59,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
215,21576,5/7/2024,16:16:51,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Voc%C3%AA%20precisa%20se%20levantar%20agora!&op=translate,1,0,link
216,14161,5/7/2024,16:16:50,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
217,21575,5/7/2024,16:16:39,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=S%C3%A3o%20tr%C3%AAs%20horas&op=translate,1,0,link
218,14161,5/7/2024,16:16:39,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
219,21574,5/7/2024,16:16:24,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Horas%20e%20minutos&op=translate,1,0,link
220,14161,5/7/2024,16:16:23,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
221,21573,5/7/2024,16:16:16,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=dez&op=translate,1,0,link
222,14306,5/7/2024,16:16:15,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=d&op=translate,3,0,link
223,14161,5/7/2024,16:16:15,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
224,21572,5/7/2024,16:16:02,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Wednesday%20Thursday%20Friday&op=translate,1,0,link
225,21571,5/7/2024,16:16:00,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Wednesday%20Thursday%20Friday&op=translate,1,0,link
226,21570,5/7/2024,16:15:58,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Quarta-feira%2C%20quinta-feira%2C%20sexta-feira&op=translate,1,0,link
227,21569,5/7/2024,16:15:54,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Quarta-feira%2C%20quinta-feira%2C%20sexta-feira&op=translate,1,0,link
228,13795,5/7/2024,16:15:54,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
229,21568,5/7/2024,16:15:21,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=They%27re%20not%20at%20school%20this%20week&op=translate,1,0,link
230,21567,5/7/2024,16:15:20,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%20at%20school%20this%20week&op=translate,1,0,link
231,21566,5/7/2024,16:15:19,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%20at%20school%20thisweek&op=translate,1,0,link
232,21565,5/7/2024,16:15:17,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%20at%20school%20this%0Aweek&op=translate,1,0,link
233,21564,5/7/2024,16:15:17,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%20at%20schoolthis%0Aweek&op=translate,1,0,link
234,21563,5/7/2024,16:15:15,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%20at%20school%0Athis%0Aweek&op=translate,1,0,link
235,21562,5/7/2024,16:15:14,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%20atschool%0Athis%0Aweek&op=translate,1,0,link
236,21561,5/7/2024,16:15:11,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%20at%0Aschool%0Athis%0Aweek&op=translate,1,0,link
237,21560,5/7/2024,16:15:11,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20notat%0Aschool%0Athis%0Aweek&op=translate,1,0,link
238,21559,5/7/2024,16:15:10,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%0Aat%0Aschool%0Athis%0Aweek&op=translate,1,0,link
239,21558,5/7/2024,16:15:08,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%20not%0A%0Aat%0Aschool%0Athis%0Aweek&op=translate,1,0,link
240,21557,5/7/2024,16:15:07,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0ATheynot%0A%0Aat%0Aschool%0Athis%0Aweek&op=translate,1,0,link
241,21556,5/7/2024,16:15:03,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%0AThey%0Anot%0A%0Aat%0Aschool%0Athis%0Aweek&op=translate,1,0,link
242,14161,5/7/2024,16:15:02,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
243,21553,5/7/2024,16:14:55,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Elas%20n%C3%A3o%20est%C3%A3o%20na%20escola%20esta%20semana.&op=translate,3,0,link
244,21555,5/7/2024,16:14:42,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Elas%20n%C3%A3o%20est%C3%A3o%20na%20escola%20esta%20semana.&op=translate,1,0,link
245,13795,5/7/2024,16:14:41,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
246,14161,5/7/2024,16:14:40,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
247,21554,5/7/2024,16:12:57,Gemini,https://gemini.google.com/app/1e82fc2972f335f7,1,0,link
248,7191,5/7/2024,16:12:47,Gemini,https://gemini.google.com/app,11,0,link
249,19673,5/7/2024,16:12:46,‎Gemini: conversas que vão potencializar suas ideias,https://gemini.google.com/,6,3,typed
250,21553,5/7/2024,16:12:23,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Elas%20n%C3%A3o%20est%C3%A3o%20na%20escola%20esta%20semana.&op=translate,3,0,link
251,14161,5/7/2024,16:12:23,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
252,21553,5/7/2024,16:12:18,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Elas%20n%C3%A3o%20est%C3%A3o%20na%20escola%20esta%20semana.&op=translate,3,0,link
253,14161,5/7/2024,16:12:18,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
254,21552,5/7/2024,16:11:37,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=A%20que%20horas%20ele%20vai%20para%20a%20aula%3F&op=translate,1,0,link
255,14161,5/7/2024,16:11:37,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
256,21551,5/7/2024,16:11:27,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%C3%80s%20seis%20horas%20na%20segunda-feira.&op=translate,1,0,link
257,14161,5/7/2024,16:11:26,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
258,21550,5/7/2024,16:10:55,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=%C3%80s%20seis%20horas%20de%20segunda-feira.&op=translate,1,0,link
259,21549,5/7/2024,16:10:53,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=%C3%80s%20seis%20horas%20na%20segunda-feira.&op=translate,1,0,link
260,13795,5/7/2024,16:10:52,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
261,21548,5/7/2024,16:10:26,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Our%20%0Ac%0A%20is%20at%20nine%20o%27clock%20on%20Tuesdays&op=translate,2,0,link
262,13795,5/7/2024,16:10:25,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
263,21548,5/7/2024,16:10:09,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Our%20%0Ac%0A%20is%20at%20nine%20o%27clock%20on%20Tuesdays&op=translate,2,0,link
264,13795,5/7/2024,16:10:08,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
265,21547,5/7/2024,16:10:00,Gupy,https://grupoboticario.gupy.io/candidates/applications/437027423?cvUpdated=true,1,0,link
266,21546,5/7/2024,16:09:31,Gupy,https://grupoboticario.gupy.io/candidates/applications/437027423/steps/2442080518/curriculum,1,0,link
267,21538,5/7/2024,16:09:30,Gupy,https://grupoboticario.gupy.io/candidates/jobs/6845904/apply?jobBoardSource=gupy_public_page,2,0,link
268,21545,5/7/2024,16:09:24,Gupy,https://grupoboticario.gupy.io/candidates/auth/linkedin,1,0,form_submit
269,21542,5/7/2024,16:09:22,Entrar ou cadastrar-se no LinkedIn | LinkedIn,https://www.linkedin.com/uas/login?session_redirect=%2Foauth%2Fv2%2Flogin-success%3Fapp_id%3D4226463%26auth_type%3DAC%26flow%3D%257B%2522state%2522%253A%2522cd428581-5d94-4dc0-b3bd-abcdc8e27215%2522%252C%2522scope%2522%253A%2522r_liteprofile%2Br_emailaddress%2522%252C%2522appId%2522%253A4226463%252C%2522authorizationType%2522%253A%2522OAUTH2_AUTHORIZATION_CODE%2522%252C%2522authFlowName%2522%253A%2522generic-permission-list%2522%252C%2522currentSubStage%2522%253A0%252C%2522creationTime%2522%253A1715108961267%252C%2522redirectUri%2522%253A%2522https%253A%252F%252Fsecure-v2.gupy.io%252Fcandidates%252Flinkedin%252Fcallback%2522%252C%2522currentStage%2522%253A%2522LOGIN_SUCCESS%2522%257D&fromSignIn=1&trk=oauth&cancel_redirect=%2Foauth%2Fv2%2Flogin-cancel%3Fapp_id%3D4226463%26auth_type%3DAC%26flow%3D%257B%2522state%2522%253A%2522cd428581-5d94-4dc0-b3bd-abcdc8e27215%2522%252C%2522scope%2522%253A%2522r_liteprofile%2Br_emailaddress%2522%252C%2522appId%2522%253A4226463%252C%2522authorizationType%2522%253A%2522OAUTH2_AUTHORIZATION_CODE%2522%252C%2522authFlowName%2522%253A%2522generic-permission-list%2522%252C%2522currentSubStage%2522%253A0%252C%2522creationTime%2522%253A1715108961267%252C%2522redirectUri%2522%253A%2522https%253A%252F%252Fsecure-v2.gupy.io%252Fcandidates%252Flinkedin%252Fcallback%2522%252C%2522currentStage%2522%253A%2522LOGIN_SUCCESS%2522%257D,1,0,link
270,21540,5/7/2024,16:09:19,Gupy,https://grupoboticario.gupy.io/candidates/signin,2,0,link
271,21540,5/7/2024,16:09:18,Gupy,https://grupoboticario.gupy.io/candidates/signin,2,0,link
272,21538,5/7/2024,16:09:16,Gupy,https://grupoboticario.gupy.io/candidates/jobs/6845904/apply?jobBoardSource=gupy_public_page,2,0,link
273,21537,5/7/2024,16:08:28,Página da Vaga | Pessoa Desenvolvedora BackEnd Java/Kotlin Especialista I (Salões),https://grupoboticario.gupy.io/jobs/6845904,2,0,link
274,21537,5/7/2024,16:08:26,Página da Vaga | Pessoa Desenvolvedora BackEnd Java/Kotlin Especialista I (Salões),https://grupoboticario.gupy.io/jobs/6845904,2,0,link
275,573,5/7/2024,16:02:16,(4) WhatsApp,https://web.whatsapp.com/,364,247,typed
276,21535,5/7/2024,16:02:12,batalha no e-commerce - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTtTPZLBcFRCFdjxmzLjrph,2,0,link
277,21535,5/7/2024,16:02:12,batalha no e-commerce - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTtTPZLBcFRCFdjxmzLjrph,2,0,link
278,21527,5/7/2024,16:01:49,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=What%20time%20do%20you%20go%20to%20%0A%20at%20night%3F&op=translate,2,0,link
279,13795,5/7/2024,16:01:48,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
280,21534,5/7/2024,16:01:30,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=What%20time%20are%20you%20going%20bed%0A%20%20%20at%20night%3F%20&op=translate,1,0,link
281,21533,5/7/2024,16:01:18,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=What%20time%20are%20you%20going%20be%0A%20%20%20at%20night%3F%20&op=translate,1,0,link
282,21532,5/7/2024,16:01:18,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=What%20time%20are%20you%20going%20b%0A%20%20%20at%20night%3F%20&op=translate,1,0,link
283,21531,5/7/2024,16:01:18,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=What%20time%20are%20you%20going%20%0A%20%20%20at%20night%3F%20&op=translate,1,0,link
284,21530,5/7/2024,16:01:17,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=What%20time%20are%20you%20going%0A%20%20%20at%20night%3F%20&op=translate,1,0,link
285,21529,5/7/2024,16:01:03,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=What%20time%20are%20you%20going%0A%20%20%20at%20night%3F&op=translate,1,0,link
286,21528,5/7/2024,16:01:01,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Que%20horas%20voc%C3%AA%20vai%0A%20%20%C3%A0%20noite%3F&op=translate,1,0,link
287,21527,5/7/2024,16:00:59,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=What%20time%20do%20you%20go%20to%20%0A%20at%20night%3F&op=translate,2,0,link
288,13795,5/7/2024,16:00:57,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
289,14161,5/7/2024,16:00:57,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&op=translate,58,0,link
290,21526,5/7/2024,15:59:55,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=pt&tl=en&text=Precisamos%20nos%20levantar%20cedo%20na%20sexta-feira%20da%20manh%C3%A3%3F&op=translate,1,0,link
291,21525,5/7/2024,15:59:53,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=N%C3%B3s%20precisamos%20nos%20levantar%20cedo%20na%20sexta-feira%20de%20manh%C3%A3%3F&op=translate,1,0,link
292,13795,5/7/2024,15:59:53,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
293,21524,5/7/2024,15:59:30,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20play%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,1,0,link
294,21523,5/7/2024,15:59:29,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20pla%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,1,0,link
295,21522,5/7/2024,15:59:29,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20pl%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,1,0,link
296,21521,5/7/2024,15:59:29,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20p%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,1,0,link
297,21513,5/7/2024,15:59:29,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,3,0,link
298,21518,5/7/2024,15:59:29,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20w%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,2,0,link
299,21519,5/7/2024,15:59:28,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20wo%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,2,0,link
300,21520,5/7/2024,15:59:15,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20wor%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,1,0,link
301,21519,5/7/2024,15:59:14,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20wo%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,2,0,link
302,21518,5/7/2024,15:59:14,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20w%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,2,0,link
303,21513,5/7/2024,15:59:13,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,3,0,link
304,21514,5/7/2024,15:59:13,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20g%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,2,0,link
305,21515,5/7/2024,15:59:12,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20ge%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,3,0,link
306,21517,5/7/2024,15:59:09,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20get%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,1,0,link
307,21515,5/7/2024,15:59:09,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20ge%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,3,0,link
308,21516,5/7/2024,15:59:07,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20gey%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,1,0,link
309,21515,5/7/2024,15:59:07,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20ge%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,3,0,link
310,21514,5/7/2024,15:59:07,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20g%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,2,0,link
311,21513,5/7/2024,15:53:33,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&text=Do%20we%20need%20to%20%0A%20up%20early%20on%20Friday%20morning%3F&op=translate,3,0,link
312,13795,5/7/2024,15:53:31,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,link
313,13795,5/7/2024,15:53:31,Google Tradutor,https://translate.google.com.br/?hl=pt-BR&sl=en&tl=pt&op=translate,53,18,typed
314,21512,5/7/2024,15:52:17,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/lesson/unit/21/test,1,0,link
315,665,5/7/2024,15:51:48,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
316,665,5/7/2024,15:51:48,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
317,21301,5/7/2024,15:51:39,Lixeira - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#trash,4,0,link
318,21301,5/7/2024,15:51:39,Lixeira - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#trash,4,0,link
319,21511,5/7/2024,15:51:34,COMO PROTEGER E MONITORAR SEU PARQUE DE MÁQUINAS COM ACRONIS - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#spam/FMfcgzGxTFWCQZrzfPHqjBTLqgMQRNNr,2,0,link
320,21511,5/7/2024,15:51:33,COMO PROTEGER E MONITORAR SEU PARQUE DE MÁQUINAS COM ACRONIS - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#spam/FMfcgzGxTFWCQZrzfPHqjBTLqgMQRNNr,2,0,link
321,2150,5/7/2024,15:51:31,Spam (24) - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#spam,10,0,link
322,2150,5/7/2024,15:51:31,Spam (24) - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#spam,10,0,link
323,665,5/7/2024,15:50:24,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
324,21495,5/7/2024,15:50:18,Discord | Amigos,https://discord.com/channels/@me,4,1,link
325,21494,5/7/2024,15:50:17,Discord | Amigos,https://discord.com/app/invite-with-guild-onboarding/Dw6zBZAFU9,3,1,typed
326,21510,5/7/2024,15:50:15,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,12,0,link
327,21510,5/7/2024,15:50:15,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,12,0,link
328,21510,5/7/2024,15:50:15,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,12,0,link
329,21507,5/7/2024,15:50:14,Imersão IA [Guia de Mergulho],https://grupoalura.notion.site/Imers-o-IA-Guia-de-Mergulho-41ae5fadd8fd47899167a115e96244d9,2,0,link
330,21510,5/7/2024,15:50:12,naive_sentiment_classification,https://www.kaggle.com/code/thehustler2003/naive-sentiment-classification/input,12,0,link
331,21509,5/7/2024,15:50:12,Discord,https://discord.com/invite/Dw6zBZAFU9,1,0,link
332,21507,5/7/2024,15:50:11,Imersão IA [Guia de Mergulho],https://grupoalura.notion.site/Imers-o-IA-Guia-de-Mergulho-41ae5fadd8fd47899167a115e96244d9,2,0,link
333,21504,5/7/2024,15:50:09,Imagens - Google Drive,https://drive.google.com/drive/folders/1w8lfurPj3TakbhAiSiVtbMPji_PU-KNC,7,0,link
334,21506,5/7/2024,15:50:09,[Imersão IA] Aula 1 - Prompts - Documentos Google,https://docs.google.com/document/d/130u8Kd6GewOsuRhoL4vWCENdh9ppDKabFAeUSWvYrlI/edit,2,0,link
335,21501,5/7/2024,15:50:09,[Imersão IA] Aula 1 - Prompts - Documentos Google,https://docs.google.com/document/d/130u8Kd6GewOsuRhoL4vWCENdh9ppDKabFAeUSWvYrlI/edit?usp=sharing,2,0,link
336,21505,5/7/2024,15:50:09,Untitled prompt | Google AI Studio,https://aistudio.google.com/app/prompts/new_chat?utm_source=website&utm_medium=referral&utm_campaign=Alura&utm_content=,2,0,link
337,21504,5/7/2024,15:50:08,Imagens - Google Drive,https://drive.google.com/drive/folders/1w8lfurPj3TakbhAiSiVtbMPji_PU-KNC,7,0,link
338,21503,5/7/2024,15:50:08,Get API key | Google AI Studio,https://aistudio.google.com/app/apikey?utm_source=website&utm_medium=referral&utm_campaign=Alura&utm_content=,2,0,link
339,21502,5/7/2024,15:50:08,[Imersão IA] - Aula 01 - Avaliações de hotéis - Planilhas Google,https://docs.google.com/spreadsheets/d/1qKUKKI7BNmVFs4rvTkl4YeCEbddRNcCP5_r_-pICk4A/edit#gid=398836999,2,0,link
340,21501,5/7/2024,15:50:08,[Imersão IA] Aula 1 - Prompts - Documentos Google,https://docs.google.com/document/d/130u8Kd6GewOsuRhoL4vWCENdh9ppDKabFAeUSWvYrlI/edit?usp=sharing,2,0,link
341,21500,5/7/2024,15:50:08,Imagens - Google Drive,https://drive.google.com/drive/folders/1w8lfurPj3TakbhAiSiVtbMPji_PU-KNC?usp=sharing,1,0,link
342,21499,5/7/2024,15:50:07,[Imersão IA] - Aula 01 - Avaliações de hotéis - Planilhas Google,https://docs.google.com/spreadsheets/d/1qKUKKI7BNmVFs4rvTkl4YeCEbddRNcCP5_r_-pICk4A/edit,1,0,link
343,21498,5/7/2024,15:50:07,[Imersão IA] - Aula 01 - Avaliações de hotéis - Planilhas Google,https://docs.google.com/spreadsheets/d/1qKUKKI7BNmVFs4rvTkl4YeCEbddRNcCP5_r_-pICk4A/edit?usp=sharing,2,0,link
344,21498,5/7/2024,15:50:07,[Imersão IA] - Aula 01 - Avaliações de hotéis - Planilhas Google,https://docs.google.com/spreadsheets/d/1qKUKKI7BNmVFs4rvTkl4YeCEbddRNcCP5_r_-pICk4A/edit?usp=sharing,2,0,link
345,7191,5/7/2024,15:50:06,Gemini,https://gemini.google.com/app,11,0,link
346,21497,5/7/2024,15:50:06,Google AI Studio,https://aistudio.google.com/app/apikey/?utm_source=website&utm_medium=referral&utm_campaign=Alura&utm_content=,1,0,link
347,21496,5/7/2024,15:50:06,Google AI Studio,https://aistudio.google.com/app/prompts/new_chat/?utm_source=website&utm_medium=referral&utm_campaign=Alura&utm_content=,1,0,link
348,19673,5/7/2024,15:50:05,‎Gemini: conversas que vão potencializar suas ideias,https://gemini.google.com/,6,3,link
349,2545,5/7/2024,15:49:30,Duolingo - A melhor maneira do mundo de aprender inglês,https://www.duolingo.com/learn,229,49,reload
350,21495,5/7/2024,15:49:29,Discord | Amigos,https://discord.com/channels/@me,4,1,link
351,21494,5/7/2024,15:49:27,Discord | Amigos,https://discord.com/app/invite-with-guild-onboarding/Dw6zBZAFU9,3,1,link
352,21494,5/7/2024,15:49:27,Discord | Amigos,https://discord.com/app/invite-with-guild-onboarding/Dw6zBZAFU9,3,1,link
353,21458,5/7/2024,15:48:56,Imersões | Alura - Cursos online de tecnologia,https://cursos.alura.com.br/imersoes/aulas/aula-1-mergulhando-no-gemini-a-ia-do-google-c128,1,0,reload
354,21345,5/7/2024,15:48:41,Validação | Stix,https://idsec.soustix.com.br/authfy/v1/stix/login/mfa?id=sms,2,0,link
